created_at,id,lang,text,user,source,hashtags,url
Fri Feb 23 23:59:52 +0000 2018,967187283278487552,en,A new scale assessing doctor-patient #communication in a context of acute conditions based on a #systematicreview .… https://t.co/Gg44OtCJfK,paulsutcliffewe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['communication', 'systematicreview']","[URL(URL=https://t.co/Gg44OtCJfK, ExpandedURL=https://twitter.com/i/web/status/967187283278487552)]"
Fri Feb 23 23:59:50 +0000 2018,967187276198502401,en,Do you have health issues you are dealing with? This quiz can help. https://t.co/cHTxJ01VcX #health #quiz,jjflizanes,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","['health', 'quiz']","[URL(URL=https://t.co/cHTxJ01VcX, ExpandedURL=http://whatblocksme.com)]"
Fri Feb 23 23:59:25 +0000 2018,967187170355220480,en,Come with me on my journey into alternative #cat #health! This time we're seeing an #animal communicator:… https://t.co/GaJdYl9y2F,CatMamasDotCom,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['cat', 'health', 'animal']","[URL(URL=https://t.co/GaJdYl9y2F, ExpandedURL=https://twitter.com/i/web/status/967187170355220480)]"
Fri Feb 23 23:58:52 +0000 2018,967187033339789312,en,"5% - 10% discount at https://t.co/gV2gXZJbQa Use verified Code ADO1305
#Vitamins #Supplements #Beauty #BodyBuilding… https://t.co/wfgfzt9Ssv",00_Millionaires,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","['Vitamins', 'Supplements', 'Beauty', 'BodyBuilding']","[URL(URL=https://t.co/gV2gXZJbQa, ExpandedURL=http://iherb.com), URL(URL=https://t.co/wfgfzt9Ssv, ExpandedURL=https://twitter.com/i/web/status/967187033339789312)]"
Fri Feb 23 23:58:43 +0000 2018,967186992420261889,en,#health #beauty Buy Now: $45.65 Herbal barever permanent hair removal cream stop hair growth inhibitor remover… https://t.co/E11jBaZydr,health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","['health', 'beauty']","[URL(URL=https://t.co/E11jBaZydr, ExpandedURL=https://twitter.com/i/web/status/967186992420261889)]"
Fri Feb 23 23:58:27 +0000 2018,967186926628323329,en,Have a healthy Tuesday! 🤗#livelovelebanon #lebanon #beirut #sustainability #recycling #recycle #reuse #reduce… https://t.co/G4VDgaNWYX,BCA_Industries,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['livelovelebanon', 'lebanon', 'beirut', 'sustainability', 'recycling', 'recycle', 'reuse', 'reduce']","[URL(URL=https://t.co/G4VDgaNWYX, ExpandedURL=https://twitter.com/i/web/status/967186926628323329)]"
Fri Feb 23 23:58:23 +0000 2018,967186910459449345,en,#PrayerRequest #please #pray I plead the blood of #Yeshua over EVERY member with integrity @JamaicaConstab &amp;… https://t.co/brQ8kxUYtU,Willpray_Foryou,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['PrayerRequest', 'please', 'pray', 'Yeshua']","[URL(URL=https://t.co/brQ8kxUYtU, ExpandedURL=https://twitter.com/i/web/status/967186910459449345)]"
Fri Feb 23 23:58:19 +0000 2018,967186894281900033,en,RT @HealingMB: Drinking water in the morning has been proven to have immense health benefits #Water #Nutrition #Health #Wellness https://t.…,gottobe2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Water', 'Nutrition', 'Health', 'Wellness']",[]
Fri Feb 23 23:58:11 +0000 2018,967186860760952832,en,"Want a 5% discount at https://t.co/XIoPU0Q6uy ? ✏Use code AQU143 ✂
#Coupon #Supplements #Antiaging #WeightLoss… https://t.co/a2LvrHfu7g",Jane_Richardss,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","['Coupon', 'Supplements', 'Antiaging', 'WeightLoss']","[URL(URL=https://t.co/XIoPU0Q6uy, ExpandedURL=http://iherb.com), URL(URL=https://t.co/a2LvrHfu7g, ExpandedURL=https://twitter.com/i/web/status/967186860760952832)]"
Fri Feb 23 23:58:11 +0000 2018,967186860710690816,en,RT @CSIContinuingEd: Why #health workers are stacking credentials #collegeofstatenisland #workforce https://t.co/J4TRmxBu2T,jasmincardona11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['health', 'collegeofstatenisland', 'workforce']","[URL(URL=https://t.co/J4TRmxBu2T, ExpandedURL=http://ow.ly/Scpl30iqPF9)]"
Fri Feb 23 23:58:10 +0000 2018,967186854553538560,en,State launches program review of Milwaukee #Health Department's troubled lead program: - State… https://t.co/VY695huNs6 @Health_News_4U,Health_News_4U,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",['Health'],"[URL(URL=https://t.co/VY695huNs6, ExpandedURL=https://goo.gl/fb/b2bnqY)]"
Fri Feb 23 23:58:08 +0000 2018,967186845997174784,en,The benefits of #Spatone #liquidiron for low iron levels https://t.co/YCqS1Q9dJx #startspatone #pregnancyproblems… https://t.co/XUAuhXZVFa,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['Spatone', 'liquidiron', 'startspatone', 'pregnancyproblems']","[URL(URL=https://t.co/YCqS1Q9dJx, ExpandedURL=http://dld.bz/gdu2t), URL(URL=https://t.co/XUAuhXZVFa, ExpandedURL=https://twitter.com/i/web/status/967186845997174784)]"
Fri Feb 23 23:58:07 +0000 2018,967186842285207552,en,RT @HealingMB: SuperFood - Foods that benefit your Body #Nutrition #Health #Wellness #Healing https://t.co/0ctbPuE46e,PaysTara,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Nutrition', 'Health', 'Wellness', 'Healing']",[]
Fri Feb 23 23:58:04 +0000 2018,967186828955717632,en,A writer died https://t.co/BHJxRdJ4lP #health https://t.co/0DZjFrc1g4,crwriter1,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>",['health'],"[URL(URL=https://t.co/BHJxRdJ4lP, ExpandedURL=https://joycebowen.wordpress.com/2017/09/06/a-writer-died/)]"
Fri Feb 23 23:57:38 +0000 2018,967186719622750208,en,4 Reasons Sports Massage Ease Aching Joints https://t.co/nnwFWarKjE #ergonomics #health,Health_Form1,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","['ergonomics', 'health']","[URL(URL=https://t.co/nnwFWarKjE, ExpandedURL=http://rviv.ly/15Zk9)]"
Fri Feb 23 23:57:33 +0000 2018,967186698789703680,en,"RT @nickmyer: @tewheels Oh you mean that community who lies for a living? #5G #Health
https://t.co/AJ420tUOcq",nickmyer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['5G', 'Health']","[URL(URL=https://t.co/AJ420tUOcq, ExpandedURL=https://youtu.be/AvKNnuSp2Gw)]"
Fri Feb 23 23:57:06 +0000 2018,967186585136652289,en,RT @BethFratesMD: Don't forget to love yourself .. #MentalHealth #Health #lifestyle #wellness #FridayFeeling #weekendvibes #happiness #Joy…,RINaturalSoapCo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['MentalHealth', 'Health', 'lifestyle', 'wellness', 'FridayFeeling', 'weekendvibes', 'happiness', 'Joy']",[]
Fri Feb 23 23:56:56 +0000 2018,967186546981068800,en,"@tewheels Oh you mean that community who lies for a living? #5G #Health
https://t.co/AJ420tUOcq",nickmyer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['5G', 'Health']","[URL(URL=https://t.co/AJ420tUOcq, ExpandedURL=https://youtu.be/AvKNnuSp2Gw)]"
Fri Feb 23 23:56:52 +0000 2018,967186529633398784,en,14 Crock Pot #Recipes That Only Need Five Ingredients - some great #recipe ideas here for anyone with a #slowcooker… https://t.co/gw1sN9GAEd,missfoodie88,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['Recipes', 'recipe', 'slowcooker']","[URL(URL=https://t.co/gw1sN9GAEd, ExpandedURL=https://twitter.com/i/web/status/967186529633398784)]"
Fri Feb 23 23:56:50 +0000 2018,967186519084687360,en,"RT @CANNiLIVE: Keys open doors🔑 open one to a healthier life! 

#health #wellness #CBD #LegalizeIt #Cannabis https://t.co/CJdtf5UuDT",GrainOfSands,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['health', 'wellness', 'CBD', 'LegalizeIt', 'Cannabis']",[]
Fri Feb 23 23:56:28 +0000 2018,967186425782374400,ro,Secure practices regarding #greater #health and #fitness. acai ultima alav https://t.co/IvUyKRnkip,fefehint,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","['greater', 'health', 'fitness']","[URL(URL=https://t.co/IvUyKRnkip, ExpandedURL=http://yourvimax.com/mobile/acai-ultima-alav.html)]"
Fri Feb 23 23:56:25 +0000 2018,967186417066659840,en,“Do You like Waiting? Then do not Keep Others Waiting.” Tom Short. https://t.co/b7w4kQCw3y &amp;… https://t.co/sdzrWPlV5G,tirolith,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",[],"[URL(URL=https://t.co/b7w4kQCw3y, ExpandedURL=http://bit.ly/2lrgOl4), URL(URL=https://t.co/sdzrWPlV5G, ExpandedURL=https://twitter.com/i/web/status/967186417066659840)]"
Fri Feb 23 23:56:24 +0000 2018,967186410515005440,en,RT @BethFratesMD: Don't forget to love yourself .. #MentalHealth #Health #lifestyle #wellness #FridayFeeling #weekendvibes #happiness #Joy…,SunRypeUSA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['MentalHealth', 'Health', 'lifestyle', 'wellness', 'FridayFeeling', 'weekendvibes', 'happiness', 'Joy']",[]
Fri Feb 23 23:56:13 +0000 2018,967186366491774976,fr,La detox par les plantes en 4 étapes https://t.co/EEyyxfopwb via @dfitnews_fr #health #bienetre https://t.co/xnv1dHUddo,dfashionnews_FR,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","['health', 'bienetre']","[URL(URL=https://t.co/EEyyxfopwb, ExpandedURL=http://twib.in/l/j8k49opnEMaE)]"
Fri Feb 23 23:56:09 +0000 2018,967186347764191239,en,"#science #ecology #health #nature All About Green Quartz, Prasiolite, and Amegreen https://t.co/adS9Y6Azhi https://t.co/ZigYZMJ1FX",en_natureworld,"<a href=""http://en.info-natura.com/"" rel=""nofollow"">RSS info_naturaen</a>","['science', 'ecology', 'health', 'nature']","[URL(URL=https://t.co/adS9Y6Azhi, ExpandedURL=http://bit.ly/2BNvd47)]"
Fri Feb 23 23:56:01 +0000 2018,967186315736313856,en,RT @wef: #Google has developed a way to predict your risk of a heart attack just by scanning your eye https://t.co/dTBEDRldgP #health https…,SupremeMed,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Google', 'health']","[URL(URL=https://t.co/dTBEDRldgP, ExpandedURL=http://wef.ch/2EJ0mnW)]"
Fri Feb 23 23:55:58 +0000 2018,967186303451258881,en,"Check out our Facebook Live Saturday, February 24 at 9am. Tune in to see what we do and how we do it with special g… https://t.co/o3PMafLQSu",SydFITHealth,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"[URL(URL=https://t.co/o3PMafLQSu, ExpandedURL=https://twitter.com/i/web/status/967186303451258881)]"
Fri Feb 23 23:55:53 +0000 2018,967186282454581248,en,RT @HealingMB: SuperFood - Foods that benefit your Body #Nutrition #Health #Wellness #Healing https://t.co/0ctbPuE46e,yogajoey,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Nutrition', 'Health', 'Wellness', 'Healing']",[]
Fri Feb 23 23:55:52 +0000 2018,967186274934280192,en,Do You Have Seasonal Affective Disorder? Find Out https://t.co/kZ8ck3P1md #depression #disorders #health #howto Read More,BitOThisNThat,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","['depression', 'disorders', 'health', 'howto']","[URL(URL=https://t.co/kZ8ck3P1md, ExpandedURL=http://bitsofthisandthat.com/wp1/2017/11/07/10927/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost)]"
Fri Feb 23 23:55:50 +0000 2018,967186269179731969,en,"Join us February 25, 10AM. Free webinar with @MasterNanLu &amp; @mckafatos Connect the power of #universal… https://t.co/qAXWJ9eatm",TCMWorld,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['universal'],"[URL(URL=https://t.co/qAXWJ9eatm, ExpandedURL=https://twitter.com/i/web/status/967186269179731969)]"
Fri Feb 23 23:55:43 +0000 2018,967186238074535938,en,RT @BethFratesMD: Don't forget to love yourself .. #MentalHealth #Health #lifestyle #wellness #FridayFeeling #weekendvibes #happiness #Joy…,marielandryxox,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['MentalHealth', 'Health', 'lifestyle', 'wellness', 'FridayFeeling', 'weekendvibes', 'happiness', 'Joy']",[]
Fri Feb 23 23:55:41 +0000 2018,967186230243987462,en,"Visit us: https://t.co/oZEfOzulas

#health https://t.co/fnTnvXiXMg",magleaki88,"<a href=""http://healthypeopleguide.com/"" rel=""nofollow"">3 Social Rabbit</a>",['health'],"[URL(URL=https://t.co/oZEfOzulas, ExpandedURL=http://healthypeopleguide.com)]"
Fri Feb 23 23:55:39 +0000 2018,967186223860273152,en,"Do you have a story to tell about #health and #wellness? are you affected by an #ailment, #raredisease,… https://t.co/jhvEV4s1A1",carionfenn,"<a href=""http://lightful.com"" rel=""nofollow"">Lightful</a>","['health', 'wellness', 'ailment', 'raredisease']","[URL(URL=https://t.co/jhvEV4s1A1, ExpandedURL=https://twitter.com/i/web/status/967186223860273152)]"
Fri Feb 23 23:55:09 +0000 2018,967186096101535744,en,"RT @DrPatriciaMD: #Improve your #childs #body #mass index  with help from our #Health Club.
https://t.co/ZmyI1fkiFG
#Dr.Patricia https://t.…",TitoCuello21,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Improve', 'childs', 'body', 'mass', 'Health', 'Dr']","[URL(URL=https://t.co/ZmyI1fkiFG, ExpandedURL=http://drpatriciamd.com/programs/health-club/)]"
Fri Feb 23 23:55:07 +0000 2018,967186088140910592,en,Concerned about Nitrates in bottled water? Try #AQUACarpaticaUK https://t.co/50C5ISm638 #Nitrates #health… https://t.co/If9jCgUmxM,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['AQUACarpaticaUK', 'Nitrates', 'health']","[URL(URL=https://t.co/50C5ISm638, ExpandedURL=http://dld.bz/fGHDW), URL(URL=https://t.co/If9jCgUmxM, ExpandedURL=https://twitter.com/i/web/status/967186088140910592)]"
Fri Feb 23 23:55:07 +0000 2018,967186088132476929,en,Fruits are a source of phytonutrients or compounds that naturally occur only in plants and are associated with a wi… https://t.co/3v3BdR6k5Q,ReelNature,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[],"[URL(URL=https://t.co/3v3BdR6k5Q, ExpandedURL=https://twitter.com/i/web/status/967186088132476929)]"
Fri Feb 23 23:55:05 +0000 2018,967186079915929600,en,"#health,#fitness,#exercise   How body weight exercises Melt Unwanted Stomach Fat And Drastically Increase health, F… https://t.co/zceUAk2H8J",howtomakmoney,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['health', 'fitness', 'exercise']","[URL(URL=https://t.co/zceUAk2H8J, ExpandedURL=https://twitter.com/i/web/status/967186079915929600)]"
Fri Feb 23 23:55:05 +0000 2018,967186078997385218,en,"#health,#fitness,#exercise CAUSE of hemorrhoids symptoms such as Pain, Irritation, Itching, Bleeding, Constipation https://t.co/bZ58MKkvVk",kalaimathi3101,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['health', 'fitness', 'exercise']","[URL(URL=https://t.co/bZ58MKkvVk, ExpandedURL=http://kt41.1ij.info/)]"
Fri Feb 23 23:55:02 +0000 2018,967186066770944000,en,How and where can you find #pesticide-free #cannabis products? Read more and find out: https://t.co/6TXdr4v15T  via… https://t.co/M2NJUeRSvX,AZMMJDR,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","['pesticide', 'cannabis']","[URL(URL=https://t.co/6TXdr4v15T, ExpandedURL=https://buff.ly/2F7suSy), URL(URL=https://t.co/M2NJUeRSvX, ExpandedURL=https://twitter.com/i/web/status/967186066770944000)]"
Fri Feb 23 23:54:07 +0000 2018,967185836214284288,en,"Yeah..whether they want to or not. 
The global death and #depopulation 'party' #5G #Health
https://t.co/28H9xa3SJg",nickmyer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['depopulation', '5G', 'Health']","[URL(URL=https://t.co/28H9xa3SJg, ExpandedURL=https://twitter.com/5GIEEE/status/967145290779316224)]"
Fri Feb 23 23:53:59 +0000 2018,967185804450676736,en,"""Just to be alive,
In good health, without mishaps,
Is far more precious
And brings greater happiness
Than all the… https://t.co/XiOi9YKNj6",JohreiUSA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/XiOi9YKNj6, ExpandedURL=https://twitter.com/i/web/status/967185804450676736)]"
Fri Feb 23 23:53:58 +0000 2018,967185800629751809,en,Watch as we recap a special night at CHAMPS BOXING™: Our Ribbon Cutting Ceremony-  https://t.co/jGv2Dbup5e #boxing… https://t.co/sQV0L2cZ5p,champsboxing1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['boxing'],"[URL(URL=https://t.co/jGv2Dbup5e, ExpandedURL=https://youtu.be/RVtS7LN2SBM), URL(URL=https://t.co/sQV0L2cZ5p, ExpandedURL=https://twitter.com/i/web/status/967185800629751809)]"
Fri Feb 23 23:53:45 +0000 2018,967185742408617984,en,Regarding far better #health and #fitness. is #alpha plus available in south africa https://t.co/GfYcKGSlXc,fefehint,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","['health', 'fitness', 'alpha']","[URL(URL=https://t.co/GfYcKGSlXc, ExpandedURL=http://vigrx.link/is-alpha-plus-available-in-south-africa.html)]"
Fri Feb 23 23:53:23 +0000 2018,967185652059172864,en,"Ludens Wild Honey ... https://t.co/p9XW9orslo
#health #beauty #fitness #weightloss #workout #lifestyle #yoga https://t.co/BBzv3xS261",HealthWorldEach,"<a href=""http://healthworldeach.com/"" rel=""nofollow"">healthworldeach</a>","['health', 'beauty', 'fitness', 'weightloss', 'workout', 'lifestyle', 'yoga']","[URL(URL=https://t.co/p9XW9orslo, ExpandedURL=http://healthworldeach.com/product/ludens-wild-honey-throat-drops-30-count/)]"
Fri Feb 23 23:53:23 +0000 2018,967185651258019840,en,RT @RebelliousMag: Deadline extended! You have until Feb. 28 to participate in @howardbrownhc's #women's #health survey. #ChicagoHealthLook…,born_to_pun,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","['women', 'health']",[]
Fri Feb 23 23:53:18 +0000 2018,967185630903046144,und,#Health #SuccessTrain #fitness https://t.co/fQsccuQBdO,BeLean4Life,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['Health', 'SuccessTrain', 'fitness']",[]
Fri Feb 23 23:53:15 +0000 2018,967185617531453440,en,RT @chachafance: Enjoying some new #health products from @Nuzest_USA thanks to @HealthyFinds_ 😄🌿Their amazing deals will SAVE you a TON of…,TheFlyingKids1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['health'],[]
Fri Feb 23 23:53:01 +0000 2018,967185561567072257,en,"#KICKASSKETO is a 28-Day #keto reset program:
44 #Recipes, 2 #mealplans + shopping lists w/ a #ketogenic and… https://t.co/GP6GDzptFs",ketovankitchen,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","['KICKASSKETO', 'keto', 'Recipes', 'mealplans', 'ketogenic']","[URL(URL=https://t.co/GP6GDzptFs, ExpandedURL=https://twitter.com/i/web/status/967185561567072257)]"
Fri Feb 23 23:52:44 +0000 2018,967185486870704128,en,#health #beauty Buy Now: $38.39 (Pack of 3) Alka-Seltzer Plus Cold Formula Effervescent Tablets - 20 ct 9 18… https://t.co/KmhPYeWv5q,health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","['health', 'beauty']","[URL(URL=https://t.co/KmhPYeWv5q, ExpandedURL=https://twitter.com/i/web/status/967185486870704128)]"
Fri Feb 23 23:52:19 +0000 2018,967185382940053509,en,"RT @gonzoid: My body is at war, a war it cannot win. The outcome is uncertain as both protagonists are within
#MS #health
https://t.co/H1T5…",CanarioAcosado,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['MS', 'health']",[]
Fri Feb 23 23:52:17 +0000 2018,967185374630969344,en,"RT @HealthRanger: Compound found in broccoli, cabbage and avocado could slow down aging. https://t.co/QmrIwmTuOj #broccoli #health",towersunset132,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['broccoli', 'health']","[URL(URL=https://t.co/QmrIwmTuOj, ExpandedURL=http://bit.ly/2fkvbYK)]"
Fri Feb 23 23:52:15 +0000 2018,967185366695411713,en,"@roddychong on stage now getting everyone warmed up and the blood flowing at #10XGROWTHCON2

#10XGROWTHCON #10X… https://t.co/28Eu8NBN0G",BuyingAMeeting,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['10XGROWTHCON2', '10XGROWTHCON', '10X']","[URL(URL=https://t.co/28Eu8NBN0G, ExpandedURL=https://twitter.com/i/web/status/967185366695411713)]"
Fri Feb 23 23:52:07 +0000 2018,967185331379458048,en,@5GIEEE @BGR No you won't. Heck No!!  Not unless you want real special FX known as pulsed millimeter waves irradiat… https://t.co/OgCgY7txF1,nickmyer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/OgCgY7txF1, ExpandedURL=https://twitter.com/i/web/status/967185331379458048)]"
Fri Feb 23 23:52:05 +0000 2018,967185325998174209,en,"When I wrote this, I wasn't sure how it would go over https://t.co/SgGVNJZphV #fitness #health #strongbeauty https://t.co/PCzwx3YhPr",fit2b,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","['fitness', 'health', 'strongbeauty']","[URL(URL=https://t.co/SgGVNJZphV, ExpandedURL=https://fit2b.us/what-this-pelvic-floor-therapist-says-about-poise-and-diva-cups-must-be-shared/)]"
Fri Feb 23 23:52:00 +0000 2018,967185304569417728,en,"Honoured to be invited to speak at GlobeMed at Dartmouth Annual Benefit, and present the work of @amckosovo in meet… https://t.co/D0hC6vTcG2",MrikaAliu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"[URL(URL=https://t.co/D0hC6vTcG2, ExpandedURL=https://twitter.com/i/web/status/967185304569417728)]"
Fri Feb 23 23:52:00 +0000 2018,967185303923544064,en,"RT @gonzoid: A 5-week #Health and Body Makeover is a Lifestyle plan to shed pounds and cure chronic illness.
#weightloss
https://t.co/oaouQ…",CanarioAcosado,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Health', 'weightloss']",[]
Fri Feb 23 23:51:57 +0000 2018,967185289838985216,en,Corpus Christi United States - Psychiatric Nurse Practitioner - The psychiatric nurse practitioner works in the fol… https://t.co/NbD35gFHmJ,mental__health,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[],"[URL(URL=https://t.co/NbD35gFHmJ, ExpandedURL=https://twitter.com/i/web/status/967185289838985216)]"
Fri Feb 23 23:51:56 +0000 2018,967185287918116864,en,"RT @gonzoid: The ubiquitous FAQ section of Stephen's Multiple Sclerosis Blog
#question #MS #health
https://t.co/mu920OhDC2 https://t.co/rK1…",CanarioAcosado,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['question', 'MS', 'health']","[URL(URL=https://t.co/mu920OhDC2, ExpandedURL=http://dld.bz/fXm7A)]"
Fri Feb 23 23:51:49 +0000 2018,967185258511765504,en,"ReUp! #THE4POS 29, Personal #Adversity, #Teaching #Health, &amp; #Healing the World w/ #LindaLavender of @Eat2Live2Love… https://t.co/x59gNvCEfI",THE4POS,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","['THE4POS', 'Adversity', 'Teaching', 'Health', 'Healing', 'LindaLavender']","[URL(URL=https://t.co/x59gNvCEfI, ExpandedURL=https://twitter.com/i/web/status/967185258511765504)]"
Fri Feb 23 23:51:48 +0000 2018,967185254263021569,en,RT @HealthRanger: Gardening is more effective exercise than going to the gym. https://t.co/rCWIca5Vh3 #gardening #health,Bouakka84833611,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['gardening', 'health']","[URL(URL=https://t.co/rCWIca5Vh3, ExpandedURL=http://bit.ly/2sBIZny)]"
Fri Feb 23 23:51:47 +0000 2018,967185250810916865,en,"RT @mrkempnz: NEW post - 6 ways to promote #health, #Wellbeing and #happiness in your school https://t.co/1PnSyI9Z7q https://t.co/tKo9Yq9vIw",MarshallJerome,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['health', 'Wellbeing', 'happiness']","[URL(URL=https://t.co/1PnSyI9Z7q, ExpandedURL=http://mrkempnz.com/2018/02/6-ways-to-promote-well-being-health-and-happiness-in-your-school.html)]"
Fri Feb 23 23:51:47 +0000 2018,967185248143409158,en,"Blog Post: Get a Good Night’s Sleep tonight! https://t.co/YrynjQoPm3 
#sleep #health https://t.co/a8vjH2mwOq",ToddJudkins,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['sleep', 'health']","[URL(URL=https://t.co/YrynjQoPm3, ExpandedURL=http://toddjudkins.com)]"
Fri Feb 23 23:51:45 +0000 2018,967185242711715840,ja,"肥満は未開人には見られないし、食べるために働き、生きるために食べている社会層にも現れない。
（サヴァラン）
【名言ナビ】 https://t.co/aBBPQ9QKXB #meigen #名言 #health #健康 #医療",kenkou_meigen,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","['meigen', '名言', 'health', '健康', '医療']","[URL(URL=https://t.co/aBBPQ9QKXB, ExpandedURL=http://www.meigennavi.net/word/014/014345.htm)]"
Fri Feb 23 23:51:39 +0000 2018,967185214928838657,en,"RT @DigitalVipul: RT @KirkDBorne RT @3BLMedia: #datascibowl a finalist for @SXSW Innovation Award in #Health, #Med &amp; #Biotech Category: htt…",JohnSnowai,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","['datascibowl', 'Health', 'Med', 'Biotech']",[]
Fri Feb 23 23:51:37 +0000 2018,967185207613902850,en,Corpus Christi United States - Behavioral #Health Special III - May assist or develop other types of behavioral hea… https://t.co/iBpp0kVhxW,mental__health,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",['Health'],"[URL(URL=https://t.co/iBpp0kVhxW, ExpandedURL=https://twitter.com/i/web/status/967185207613902850)]"
Fri Feb 23 23:51:34 +0000 2018,967185195978952705,en,RT @buyraspberryktn: Cure thyroid normally heal your thyroid gland with many - https://t.co/RHncQijKxp &lt;&lt;== #Health,AHealthyBod,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['Health'],"[URL(URL=https://t.co/RHncQijKxp, ExpandedURL=http://bit.ly/2zkyR1a)]"
