created_at,id,text,user,source,hashtags
Sat Mar 03 23:59:57 +0000 2018,970086405249650688,"Cómo eliminar el dolor de esguinces, golpes y la hinchazón? https://t.co/oLzLizoxwk #Salud #Health https://t.co/JnNidaUEQG",camilavirtual,"<a href=""https://octopusocial.com"" rel=""nofollow"">OctopuSocial Inc</a>","['Salud', 'Health']"
Sat Mar 03 23:59:22 +0000 2018,970086259594027008,RT @CatMamasDotCom: Come with me on my journey into alternative #cat #health! This time we're seeing an #animal communicator: https://t.co/…,CatBot13,"<a href=""http://localhost.net"" rel=""nofollow"">CatBot13</a>","['cat', 'health', 'animal']"
Sat Mar 03 23:59:21 +0000 2018,970086256683122688,Come with me on my journey into alternative #cat #health! This time we're seeing an #animal communicator:… https://t.co/4C3V1jjtzv,CatMamasDotCom,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['cat', 'health', 'animal']"
Sat Mar 03 23:59:19 +0000 2018,970086247556419585,"RT @HealthAdvCoach: Here's what music does to your body.
#Music #MusicsAffectOnTheBody #Health https://t.co/zspeAY7kBA",FreeMusicPs,"<a href=""HTTPS://WWW.DNR-CREW.COM/"" rel=""nofollow"">DNRFAME@GMAIL.COM</a>","['Music', 'MusicsAffectOnTheBody', 'Health']"
Sat Mar 03 23:59:14 +0000 2018,970086225938993152,"Here's what music does to your body.
#Music #MusicsAffectOnTheBody #Health https://t.co/lPWlwglqeU",HealthAdvCoach,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","['Music', 'MusicsAffectOnTheBody', 'Health']"
Sat Mar 03 23:59:00 +0000 2018,970086168019783680,"Did you know?
Rinsing your nose with salt water can help keep you healthy and ward off allergy symptoms.… https://t.co/oF2t70DqJw",labwork365,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[]
Sat Mar 03 23:58:57 +0000 2018,970086154879078404,"RT @HealthAdvCoach: Here's what music does to your body.
#Music #MusicsAffectOnTheBody #Health https://t.co/zspeAY7kBA",DNRsMusic,"<a href=""https://www.dnr-crew.com/"" rel=""nofollow"">patdnrz@gmail.com</a>","['Music', 'MusicsAffectOnTheBody', 'Health']"
Sat Mar 03 23:58:38 +0000 2018,970086075132719105,4 Reasons To Love Bullet Proof Coffee https://t.co/cKvsXjfb8Y #dieting #drinks #health #themoxiemama,The_Moxie_Mama,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","['dieting', 'drinks', 'health', 'themoxiemama']"
Sat Mar 03 23:58:29 +0000 2018,970086039959359489,#Feliway is a great method for helping a cat that is experiencing some sort of stress. What is it?… https://t.co/ULY4dJdUsa,cathealth,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>",['Feliway']
Sat Mar 03 23:58:26 +0000 2018,970086024771702785,Arsenic and Lead Found in Many Popular Protein Powders - Chowhound https://t.co/YTGGKZv287. #Health,shoelessmoe,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",['Health']
Sat Mar 03 23:58:19 +0000 2018,970085994656665601,"Here's what music does to your body.
#Music #MusicsAffectOnTheBody #Health https://t.co/zspeAY7kBA",HealthAdvCoach,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","['Music', 'MusicsAffectOnTheBody', 'Health']"
Sat Mar 03 23:58:15 +0000 2018,970085981377482752,RICH OR POOR TAKE YOUR PICK https://t.co/cwX6UkbSMk #healthy #wealthy #wellness #workfromhome #wellbeing… https://t.co/m9cdZgMevr,tirolith,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","['healthy', 'wealthy', 'wellness', 'workfromhome', 'wellbeing']"
Sat Mar 03 23:58:14 +0000 2018,970085976914759680,Essential Oils in Food and Beverages | Healthy Living Articles - Life Successfully  | #essentialoils #health… https://t.co/5lACxd0TtJ,writewavemedia,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['essentialoils', 'health']"
Sat Mar 03 23:58:14 +0000 2018,970085976906371072,Essential Oils in Food and Beverages | Healthy Living Articles - Life Successfully  | #essentialoils #health… https://t.co/Q0zH9dXclh,LifeNSuccess,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['essentialoils', 'health']"
Sat Mar 03 23:58:14 +0000 2018,970085976755376130,Essential Oils in Food and Beverages | Healthy Living Articles - Life Successfully  | #essentialoils #health… https://t.co/fGNJRdek5h,LynLomasi,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['essentialoils', 'health']"
Sat Mar 03 23:58:03 +0000 2018,970085931175829504,Participants enjoy a delightful dinner on day 2 of #Health #Hackathon https://t.co/kWIsFY73nt,eshipatcornell,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['Health', 'Hackathon']"
Sat Mar 03 23:57:57 +0000 2018,970085902369214464,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/MN3QHlahcR #health https://t.co/Q…,hereforthehops,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",['health']
Sat Mar 03 23:57:46 +0000 2018,970085858199162881,Family caregivers work taking care of elder loved ones then they go to work https://t.co/5QKKfcZFtr Ease family bur… https://t.co/sNgO0DVLRH,mccannltc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[]
Sat Mar 03 23:57:26 +0000 2018,970085775550410753,RT @fenvirofficial: FENVIR- broad-spectrum support for clear healthy #skin #Health #fenvir #ImmuneSystem #MondayMotivation use promo code F…,fenvirofficial,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['skin', 'Health', 'fenvir', 'ImmuneSystem', 'MondayMotivation']"
Sat Mar 03 23:57:16 +0000 2018,970085730482606080,"HEALTH TALK, YOUR #HEALTH MATTERS https://t.co/daX1W4Htxl",djm_publishers,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",['HEALTH']
Sat Mar 03 23:56:59 +0000 2018,970085659498041345,RT @Agent_Jase: From waiting list straight to preventable death? New model of #health #system patient pathways and interactions - trying to…,Leel06Lee,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['health', 'system']"
Sat Mar 03 23:56:52 +0000 2018,970085633199783936,"Medical marijuana dispensaries still unavailable on Treasure, Space coasts - TCPalm https://t.co/PSvxz18uyd #Health https://t.co/q3sBat6zDu",netweightloss,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",['Health']
Sat Mar 03 23:56:52 +0000 2018,970085630591078401,RT @FucoidanForce: Use #FucoidanForce to help modulate your immune system defenses during the season  https://t.co/ZLsAA5fbse   #health #ne…,FucoidanForce,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['FucoidanForce', 'health']"
Sat Mar 03 23:56:42 +0000 2018,970085588530532352,Are you a rice lover? Read this thorough review on ways to protect yourself from harm. https://t.co/FnCYvU1dHP… https://t.co/v0oC6CBbKa,LifestyleB120,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[]
Sat Mar 03 23:56:33 +0000 2018,970085550974799873,#science #ecology #health #nature Preview: Wild Sheep Chase @ Taman Desa https://t.co/YlSooc1kAZ https://t.co/EZDlyxbf1L,en_natureworld,"<a href=""http://en.info-natura.com/"" rel=""nofollow"">RSS info_naturaen</a>","['science', 'ecology', 'health', 'nature']"
Sat Mar 03 23:56:20 +0000 2018,970085497539321858,https://t.co/nRJaYmmRbG #ilacsizyasam  #saglikevinde #SağlığınızdaIsrarcıOlun #Health #Hospital #memekanseri #serviks #akciğer,saglikevinde,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['ilacsizyasam', 'saglikevinde', 'SağlığınızdaIsrarcıOlun', 'Health', 'Hospital', 'memekanseri', 'serviks', 'akciğer']"
Sat Mar 03 23:56:17 +0000 2018,970085486298587136,“Doing Well Creates a Better Society.” Tom Short.  https://t.co/b7w4kQCw3y &amp;  https://t.co/VD8QOal9tO #wealth… https://t.co/0bz5JmhPRT,tirolith,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",['wealth']
Sat Mar 03 23:56:16 +0000 2018,970085479273172992,Soothing Rose &amp; Sandal - face mask recipe #essentialoils #aromatherapy #health #recipe #facemask #natural #organic https://t.co/05HlizA4bt,plantessential5,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","['essentialoils', 'aromatherapy', 'health', 'recipe', 'facemask', 'natural', 'organic']"
Sat Mar 03 23:56:14 +0000 2018,970085470968451073,RT https://t.co/rU1j8uK1A7 Hey everyone. What is your relationship with food like? I have shared mine and some kitc… https://t.co/lSPsWIH5Sb,sarahwest625,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",[]
Sat Mar 03 23:56:11 +0000 2018,970085460537114625,"#health #beauty Buy Now: $39.98 Colonel Conk Model 221 Mug, Mixed Badger Brush and Soap https://t.co/FCIrz792Ct https://t.co/xqmkZB4sZr",health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","['health', 'beauty']"
Sat Mar 03 23:56:03 +0000 2018,970085424042598400,Great Chinese medicine tips for ageing gracefully. https://t.co/IrLbUeO4Ul #chinesemedicine #health,TheHolisticWork,"<a href=""http://theholisticworks.com/"" rel=""nofollow"">The Holistic Works</a>","['chinesemedicine', 'health']"
Sat Mar 03 23:56:00 +0000 2018,970085412919304192,"Pet Anxiety Testimony

https://t.co/J4k4UdAfSo

#cbdoil #cbdheals #cbd #business #health #CTFO #retweet #follo4follo",FloydNewberry,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","['cbdoil', 'cbdheals', 'cbd', 'business', 'health', 'CTFO', 'retweet', 'follo4follo']"
Sat Mar 03 23:55:53 +0000 2018,970085385278775296,RT @YogaLoveSpirit: He who has #health has #hope and he who has hope has everything.,BioElementis,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['health', 'hope']"
Sat Mar 03 23:55:42 +0000 2018,970085338260553728,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/MN3QHlahcR #health https://t.co/Q…,stilgherrian,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",['health']
Sat Mar 03 23:55:22 +0000 2018,970085255452463106,Concerned about Nitrates in bottled water? Try #AQUACarpaticaUK https://t.co/50C5ISm638 #Nitrates #health… https://t.co/qsGTR6iX9l,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['AQUACarpaticaUK', 'Nitrates', 'health']"
Sat Mar 03 23:55:12 +0000 2018,970085213685583872,"Healthy meals delivered to your door!  #BistroMD Doctor prescribed, chef prepared goodness #diet #weightloss… https://t.co/1X6ViMc30m",MorningCrunch,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['BistroMD', 'diet', 'weightloss']"
Sat Mar 03 23:55:07 +0000 2018,970085191577473024,"AYL:E62 - ""Low Expectations"" - #AmplifyYourLife #PutGodFirst  #Purpose #Motivation #Ministry #Inspiration #Business… https://t.co/tJUr0e0Scv",PastorCorey,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['AmplifyYourLife', 'PutGodFirst', 'Purpose', 'Motivation', 'Ministry', 'Inspiration', 'Business']"
Sat Mar 03 23:55:04 +0000 2018,970085178843463685,Making sure you get to bed at a reasonable hour can help your body function at it's best. If you feel tired every d… https://t.co/uj0WenCze4,AISINC2,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",[]
Sat Mar 03 23:55:01 +0000 2018,970085166646530048,GGS Spotlight: Yessica Martinez https://t.co/ZigGfXsrmw #fitness #health https://t.co/f4LGcLGVXq,wwipodcast,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>","['fitness', 'health']"
Sat Mar 03 23:54:30 +0000 2018,970085035884687360,"RT @wef: This disease kills half the people who get it, but you've probably never heard of it https://t.co/hpQWOtWGUP #health https://t.co/…",ZahraOjagh1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",['health']
Sat Mar 03 23:54:20 +0000 2018,970084994642300928,RT @HealingMB: Drink UP.. Water .. So  many Health Benefits #Water #Nutrition #Diet #Health #Wellness https://t.co/vCnXikibcR,CllrWright1966,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","['Water', 'Nutrition', 'Diet', 'Health', 'Wellness']"
Sat Mar 03 23:54:19 +0000 2018,970084990301155329,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/MN3QHlahcR #health https://t.co/Q…,TroelsOerting,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",['health']
Sat Mar 03 23:54:13 +0000 2018,970084965340844032,"In 1984 Bon Jovi breakthrough single, “Runaway,” was released. If you  heard that on UR radio time now to plan for… https://t.co/TkfF68xTd9",mccannltc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[]
Sat Mar 03 23:54:09 +0000 2018,970084948106465286,"How to survive the menopause plus a discount code!

https://t.co/Rq6G8v2j7J

 #health #women #discountcode https://t.co/zK3muvLpHW",elfvintage,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['health', 'women', 'discountcode']"
Sat Mar 03 23:53:55 +0000 2018,970084887238709248,RT @DempMake: Use gratitude to make you happier https://t.co/LQIxHoy0qr via @MsGlynisBarber #health #stressmanagement #AgelessByGlynisBarber,DempMake,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['health', 'stressmanagement', 'AgelessByGlynisBarber']"
Sat Mar 03 23:53:39 +0000 2018,970084823598620672,#Caregiving impacts all family members not just women -need advance Long-Term Care plan to address #aging #health c… https://t.co/rpt4CfVaWp,mccannltc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['Caregiving', 'aging', 'health']"
Sat Mar 03 23:53:37 +0000 2018,970084811447599104,"RT @DrKristieLeong: Maybe we need fewer pharmacies &amp; more ""farmacies?"" https://t.co/7oiVeoD7aI #nutrition #health https://t.co/ptdyd3AEJ8",Mht_Saleh_yahya,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['nutrition', 'health']"
Sat Mar 03 23:53:32 +0000 2018,970084791298093056,RT @wef: Scientists have created a silicon beating heart https://t.co/pdXLgA7tIN #health https://t.co/1HUFtVhBfY,PratiktoSatrio,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",['health']
Sat Mar 03 23:53:26 +0000 2018,970084768640585728,Most success springs from an obstacle or failure. -Scott Adams #meditation #health  #everybodybends  #yogi  #healinghearts,yogamatstore,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","['meditation', 'health', 'everybodybends', 'yogi', 'healinghearts']"
Sat Mar 03 23:53:05 +0000 2018,970084681210368000,"""You cannot eat WHATEVER you want and still lose weight.""  #HoldMyBeerAndWatchMe #diet #exercise #health #fitness… https://t.co/JsKUGYG1AG",1derlandbound,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['HoldMyBeerAndWatchMe', 'diet', 'exercise', 'health', 'fitness']"
Sat Mar 03 23:52:55 +0000 2018,970084636704608258,今日の アキバタイムズ is out! https://t.co/259jORg2HZ　秋葉原の最新情報をお届けします。 Stories via @Pchan_Himitsu #health #ng,skd7,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","['health', 'ng']"
Sat Mar 03 23:52:31 +0000 2018,970084535852519424,"High Quality Tee for High Perfomance activity fellas. Link in Bio!
#health #fitness #fit… https://t.co/FokZVBB3Aa",DBakeDownBadd,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","['health', 'fitness', 'fit']"
Sat Mar 03 23:52:26 +0000 2018,970084516650942464,RT @chesterhealth: #Chester #Cheshire #CBD @ShitChester #Health https://t.co/jYlw1D4nZG,HealtheriaSpeak,"<a href=""http://www.akbari.asia/Mohammad"" rel=""nofollow"">HealtheriaSpeak</a>","['Chester', 'Cheshire', 'CBD', 'Health']"
Sat Mar 03 23:52:23 +0000 2018,970084504193896448,For your #Health... https://t.co/rRMzbHa2nH,SuccessExpress,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",['Health']
Sat Mar 03 23:52:10 +0000 2018,970084449575755776,"R+Co Badlands Dry ... https://t.co/574Z8BdfEm
#health #beauty #fitness #weightloss #workout #lifestyle #yoga https://t.co/uc0Tz0PsmC",HealthWorldEach,"<a href=""http://healthworldeach.com/"" rel=""nofollow"">healthworldeach</a>","['health', 'beauty', 'fitness', 'weightloss', 'workout', 'lifestyle', 'yoga']"
Sat Mar 03 23:52:05 +0000 2018,970084426267942912,RT @HealthRanger: It's your choice.  #health #nutrition #cancer https://t.co/piSmY7JElQ,DaveVensel,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","['health', 'nutrition', 'cancer']"
Sat Mar 03 23:51:55 +0000 2018,970084384710840321,Tips to get you started on your path to #health: https://t.co/Vapjpsvvgj https://t.co/1L3s02PB58,HappyMonkeyClub,"<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>",['health']
Sat Mar 03 23:51:52 +0000 2018,970084372039729152,"RT @TheMisterFavor: This concept of measuring #health on Twitter's just #great, @jack! #SocialMedia in general are losing much of #kindness…",p5hkO7MErVr3KSe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['health', 'great', 'SocialMedia', 'kindness']"
Sat Mar 03 23:51:45 +0000 2018,970084343237427201,"おいしくて体に悪いものを食べて病気になるか、まずくても体に良いものを食べて健康でいるか。食べ物も人間関係も同じ。
（美輪明宏）
https://t.co/orZ1fEIoq4 #名言 #health #健康 #医療",kenkou_meigen,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","['名言', 'health', '健康', '医療']"
Sat Mar 03 23:51:42 +0000 2018,970084332244267008,"Aloe Vera Gel for ... https://t.co/LJKGS3aGRt
#health #beauty #fitness #weightloss #workout #lifestyle #yoga https://t.co/FF9VR71ttL",_HealthyCare,"<a href=""http://healthycaremarket.com/"" rel=""nofollow"">Health Care Market</a>","['health', 'beauty', 'fitness', 'weightloss', 'workout', 'lifestyle', 'yoga']"
Sat Mar 03 23:51:16 +0000 2018,970084221514584071,Please RT #health #fitness 7 Mantras for Letting Go of How Life ?Should? Be https://t.co/yfJmqimrvD https://t.co/MiU8FDgCEG,HealthStyLifee,"<a href=""https://laquesea.com"" rel=""nofollow"">HealthStyLifee</a>","['health', 'fitness']"
Sat Mar 03 23:51:11 +0000 2018,970084202749317120,Please RT #health #fitness Epic Summer Salad https://t.co/rmQEC2mQmw,healthtrendds,"<a href=""https://www.healthtrendds.com"" rel=""nofollow"">healthtrendds</a>","['health', 'fitness']"
Sat Mar 03 23:51:11 +0000 2018,970084201801412608,Best plan for Long-Term Care #aging #health is before you retire https://t.co/I9SXfxyTq8 Safeguard assets while eas… https://t.co/7FlgTNQMXM,mccannltc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['aging', 'health']"
Sat Mar 03 23:51:10 +0000 2018,970084198370496512,"Please RT #health #fitness The state of obesity, U.S. 2017 https://t.co/F7PIRYNxTG https://t.co/bd4J7jkDRz",stayfitbefitt,"<a href=""https://www.stayfitbefitt.com"" rel=""nofollow"">stayfitbefitt</a>","['health', 'fitness']"
Sat Mar 03 23:51:06 +0000 2018,970084178506256385,Please RT #health #fitness Food Policy Action?s 2016 Congressional Scorecard https://t.co/VmsnEFFoK9 https://t.co/WkDzvctDZt,healthfitnessb4,"<a href=""https://www.healthfitnessb4.com"" rel=""nofollow"">healthfitnessb4</a>","['health', 'fitness']"
Sat Mar 03 23:51:02 +0000 2018,970084165457797120,Please RT #health #fitness How to Take Care of Your Eyes while Using a PC https://t.co/vfeb0UZ6lX https://t.co/W4m9GWTgLl,healthyyfi,"<a href=""https://www.healthyyfi.com"" rel=""nofollow"">healthyyfi</a>","['health', 'fitness']"
Sat Mar 03 23:50:57 +0000 2018,970084142246432768,"Please RT #health #fitness 10 Bad Mood Foods ? Yes, Poor Nutrition Makes You Crabby https://t.co/EhTjxT0zCk https://t.co/fraN95fC5s",feelhealthyy,"<a href=""https://www.feelhealthyy.com"" rel=""nofollow"">feelhealthyy</a>","['health', 'fitness']"
Sat Mar 03 23:50:56 +0000 2018,970084137775321090,Success is about doing whatever it takes for however long it takes to reach your goals...keep chopping word and car… https://t.co/mzsbjAFCLO,Chanorman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[]
Sat Mar 03 23:50:52 +0000 2018,970084123011362817,Please RT #health #fitness People Who Often Cry Have THIS Personality Trait! https://t.co/Ibd8LoSAQh,HealthhFitnss,"<a href=""https://laquesea.com"" rel=""nofollow"">HealthhFitnss</a>","['health', 'fitness']"
Sat Mar 03 23:50:49 +0000 2018,970084109560238085,Please RT #health #fitness 4 Lessons About Forgiveness I Learned from My Abusive Father https://t.co/HBO4JOqkLU https://t.co/7uiiuKAh1J,FitnesssAmazing,"<a href=""https://laquesea.com"" rel=""nofollow"">FitnesssAmazing</a>","['health', 'fitness']"
Sat Mar 03 23:50:48 +0000 2018,970084105558921219,"RT @dotcomlandlords: https://t.co/ZAWMBOqmHP
#ganja #CondomAds #sex
#safesex #ad #ResistanceUnited 
#cannabiscup #health #Obamacare 
#Domai…",Steph56Renee,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['ganja', 'CondomAds', 'sex', 'safesex', 'ad', 'ResistanceUnited', 'cannabiscup', 'health', 'Obamacare']"
Sat Mar 03 23:50:45 +0000 2018,970084090505461760,Please RT #health #fitness Vegetarian Spinach Meatballs &amp; Spaghetti https://t.co/Pc1iDzXTIP https://t.co/7L0T0VMNNi,fitttLifee,"<a href=""https://laquesea.com"" rel=""nofollow"">fitttLifee</a>","['health', 'fitness']"
Sat Mar 03 23:50:41 +0000 2018,970084075896803328,Please RT #health #fitness 3 Things You Should Never Say to a Pregnant Client https://t.co/RDArAbXXGm https://t.co/QbLDABWKbX,thehealthinsigh,"<a href=""http://healthfitnesstrends.net"" rel=""nofollow"">tweets healthfitnesstrends.net</a>","['health', 'fitness']"
Sat Mar 03 23:50:39 +0000 2018,970084065012527104,"Top #health story: Harvard Health on Twitter: ""The Couric-Jolie effect: When ce… https://t.co/iprff2GWdO, see more https://t.co/Vc5ugUYyLZ",leclercfl,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>",['health']
Sat Mar 03 23:50:29 +0000 2018,970084026328502273,"Please RT #health #fitness 10 Bad Mood Foods ? Yes, Poor Nutrition Makes You Crabby https://t.co/IgWY5SfINV https://t.co/eJ1QPqUE3W",_healthfitness4,"<a href=""http://healthfitnesstrends.net/"" rel=""nofollow"">_healthfitness4-segui</a>","['health', 'fitness']"
Sat Mar 03 23:50:27 +0000 2018,970084018363486209,What if You Could Measure Your Blood Pressure at Least 12x/Day WITHOUT Using a BP Cuff!  Learn More  ==&gt;… https://t.co/XCjN6n4VXg,MarkAndDallas,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",[]
Sat Mar 03 23:50:25 +0000 2018,970084008263524352,Bad day! When you think you’re going to get your pump on your headphones die on you 😫. Now I’m stuck listening to… https://t.co/AETb0c96jQ,TheRealSean_O,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[]
Sat Mar 03 23:50:17 +0000 2018,970083975623426048,RT @ConversationCA: How #racism impacts your #health: https://t.co/tGZ39CPXEn https://t.co/g1P3qQziwi,Scott_White,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['racism', 'health']"
Sat Mar 03 23:50:13 +0000 2018,970083958787584001,RT @YogaLoveSpirit: He who has #health has #hope and he who has hope has everything.,ari_junior80,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['health', 'hope']"
Sat Mar 03 23:50:07 +0000 2018,970083932740886529,Giving #patients choice might add to #drugs' effectiveness  #health #science #startup #vc https://t.co/p6wjqKJ2gC https://t.co/iplKxWEbRA,arzillion,"<a href=""http://dropial.com/"" rel=""nofollow"">Dropial Service App</a>","['patients', 'drugs', 'health', 'science', 'startup', 'vc']"
Sat Mar 03 23:50:06 +0000 2018,970083928278257665,@aaaai attendees will discuss the role environmental exposures play in #health care #outcomes for individuals with… https://t.co/YIcTst6Zl1,NJHealth,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['health', 'outcomes']"
Sat Mar 03 23:50:05 +0000 2018,970083926105579523,It's so much easier to make healthy choices when the food is already prepped. What's holding you back from meal prep? #health,MindOverMunch,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",['health']
Sat Mar 03 23:50:04 +0000 2018,970083921839915008,How to Take Back Control of Your Life from Constipation https://t.co/BometfwiD0 #health #nutrition #digestion… https://t.co/IjDqzptImo,WonderLabs,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","['health', 'nutrition', 'digestion']"
Sat Mar 03 23:49:25 +0000 2018,970083757960163328,#Cats can also be affected by #SAD: https://t.co/AkV0i51z45 #cathealth #catsoftwitter #winter #mentalhealth… https://t.co/40KvQujJnl,cathealth,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","['Cats', 'SAD', 'cathealth', 'catsoftwitter', 'winter', 'mentalhealth']"
Sat Mar 03 23:49:22 +0000 2018,970083744597016578,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/MN3QHlahcR #health https://t.co/Q…,felipehacesv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",['health']
Sat Mar 03 23:49:17 +0000 2018,970083722472116225,RT @wef: Psychologists think taking selfies all the time could be a sign of a mental illness https://t.co/MN3QHlahcR #health https://t.co/Q…,RichMegabank,"<a href=""https://www.oxoscorp.com"" rel=""nofollow"">WallStreetAdica</a>",['health']
Sat Mar 03 23:49:16 +0000 2018,970083717497671680,@JillFord313  just sent a formal presentation request in Indeed inbox and plugged for support for my #domesticabuse… https://t.co/bwCFpm578S,WellMobileOnDem,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",['domesticabuse']
Sat Mar 03 23:49:12 +0000 2018,970083700493967360,🤔So I decided in my mind I only want to be a solid 190lb-200lbs.✔#healthy #Bodybuilding #workout #Bodybuilder #fit… https://t.co/lYwPprhlyR,TheBuiltBody,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","['healthy', 'Bodybuilding', 'workout', 'Bodybuilder', 'fit']"
Sat Mar 03 23:49:02 +0000 2018,970083659863810048,"https://t.co/HJgsNkkwU2 Best website for health, best website for health. #Best #website #for #health",remontkvartir,"<a href=""https://hooppy.ru"" rel=""nofollow"">Hooppy</a>","['Best', 'website', 'for', 'health']"
Sat Mar 03 23:48:57 +0000 2018,970083638342815745,Many Americans know they need to plan in advance for Long-Term Care #aging #health but don’t… https://t.co/Ttt3PS1YQv,mccannltc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","['aging', 'health']"
