created_at,id,lang,text,user,source,hashtags,url
Tue Feb 20 23:59:57 +0000 2018,966100141731143680,en,RT @wef: Here's how the light from your #smartphone impacts your brain and body https://t.co/72U20zoBGQ #health https://t.co/jQT5ePGVj3,hes1995s,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='smartphone'), Hashtag(Text='health')]","[URL(URL=https://t.co/72U20zoBGQ, ExpandedURL=http://wef.ch/2ETYVGz)]"
Tue Feb 20 23:59:55 +0000 2018,966100131371089920,en,Eating at Red Lobster. #Uber gets you there 🆓 with  🆓 rides 🚗👌💖 &lt; Apply the code 😊👉UBER20COMP👈😊 &gt; #green #health #fitness #food,FreeRideCredit,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Uber'), Hashtag(Text='green'), Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='food')]",[]
Tue Feb 20 23:59:53 +0000 2018,966100122999324672,en,RT @emailmejc2014: JUST GIVE IT YOUR MAX!!! #health #fitness #fit #socialenvy #PleaseForgiveMe #fitnessmodel #fitnessaddict #fitspo #workou…,flavolution,"<a href=""http://flaveshop.com"" rel=""nofollow"">Flav_Tweets</a>","[Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='fit'), Hashtag(Text='socialenvy'), Hashtag(Text='PleaseForgiveMe'), Hashtag(Text='fitnessmodel'), Hashtag(Text='fitnessaddict'), Hashtag(Text='fitspo')]",[]
Tue Feb 20 23:59:53 +0000 2018,966100122751844352,en,RT @wef: A new report says we should tax meat-eaters like smokers https://t.co/q2hTKpYZxW #health https://t.co/7pQZmcRgG2,alokaadi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/q2hTKpYZxW, ExpandedURL=http://wef.ch/2EEtX1I)]"
Tue Feb 20 23:59:47 +0000 2018,966100096994693120,de,Hercules Sägemann #Cellon #PocketComb - Made in Germany Hercules Sägemann https://t.co/OdYJj3P5bD via @amazon… https://t.co/6rvlTQnud1,montblue,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Cellon'), Hashtag(Text='PocketComb')]","[URL(URL=https://t.co/OdYJj3P5bD, ExpandedURL=https://www.amazon.com/dp/B00UB8PVSW), URL(URL=https://t.co/6rvlTQnud1, ExpandedURL=https://twitter.com/i/web/status/966100096994693120)]"
Tue Feb 20 23:59:35 +0000 2018,966100047996837893,en,"This sweet potato does roids and hits on your girlfriend .
.
#health #healthy #healthyfood #fit #fitspo #fitness… https://t.co/X2RNTQGf34",teambrttne,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[Hashtag(Text='health'), Hashtag(Text='healthy'), Hashtag(Text='healthyfood'), Hashtag(Text='fit'), Hashtag(Text='fitspo'), Hashtag(Text='fitness')]","[URL(URL=https://t.co/X2RNTQGf34, ExpandedURL=https://twitter.com/i/web/status/966100047996837893)]"
Tue Feb 20 23:59:34 +0000 2018,966100043345391617,en,We are live at our #CaminezCommunity #Chiropractic Dinner! #Rockland #Health #Wellness https://t.co/hIa20ZErCr,Caminez_Chiro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='CaminezCommunity'), Hashtag(Text='Chiropractic'), Hashtag(Text='Rockland'), Hashtag(Text='Health'), Hashtag(Text='Wellness')]","[URL(URL=https://t.co/hIa20ZErCr, ExpandedURL=https://www.pscp.tv/w/bVtcSDFQbUtxZ2FvbHJrRW98MUx5R0JycFduTHpHTmJrJR3KPq3o1YMHnr642Wh23ohPbZa8mDRhS_drW5mZ)]"
Tue Feb 20 23:59:26 +0000 2018,966100011699392513,en,"@GSawision #Restaurant|s can #fail for many reasons.  One of those, @JonTaffer (of the @spike TV series @barrescue)… https://t.co/2fHTn5AAzw",davwain1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='Restaurant'), Hashtag(Text='fail')]","[URL(URL=https://t.co/2fHTn5AAzw, ExpandedURL=https://twitter.com/i/web/status/966100011699392513)]"
Tue Feb 20 23:59:13 +0000 2018,966099958310096896,en,Study: $100B over six years led to 210 new FDA-approved medications - https://t.co/2ANs2xmVkB… https://t.co/OORInJ1fYh,Funding_Guide,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>",[],"[URL(URL=https://t.co/2ANs2xmVkB, ExpandedURL=http://UPI.com), URL(URL=https://t.co/OORInJ1fYh, ExpandedURL=https://twitter.com/i/web/status/966099958310096896)]"
Tue Feb 20 23:59:12 +0000 2018,966099952928620544,en,The Importance of #VitaminK to Your #Health. #VitaminD https://t.co/dIrLDxLA6b,VitD3Sue,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='VitaminK'), Hashtag(Text='Health'), Hashtag(Text='VitaminD')]","[URL(URL=https://t.co/dIrLDxLA6b, ExpandedURL=http://bit.ly/2BDb2Wi)]"
Tue Feb 20 23:59:11 +0000 2018,966099949099343872,en,@NewsRadio930 @KaleidaHealth @OCHBuffalo Jody Lomeo to resign!!!!!! #CNN #health #Healthcare #healthethics @NYGovCuomo,SolutionRoad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='CNN'), Hashtag(Text='health'), Hashtag(Text='Healthcare'), Hashtag(Text='healthethics')]",[]
Tue Feb 20 23:59:01 +0000 2018,966099904128077825,de,Hercules Sägemann #Cellon #Comb for #Curly #hair - Made in Germany https://t.co/4aqrMuyF0F via @amazon #Beauty… https://t.co/lWxYevWKsP,montblue,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Cellon'), Hashtag(Text='Comb'), Hashtag(Text='Curly'), Hashtag(Text='hair'), Hashtag(Text='Beauty')]","[URL(URL=https://t.co/4aqrMuyF0F, ExpandedURL=https://www.amazon.com/dp/B00CFJDVT6), URL(URL=https://t.co/lWxYevWKsP, ExpandedURL=https://twitter.com/i/web/status/966099904128077825)]"
Tue Feb 20 23:58:50 +0000 2018,966099858259136512,en,"Train with Model Fit Club! Atlanta male and female trainers, please submit to modelfitclub@gmail.com #Reality… https://t.co/ELAf3DXEx0",modelfitclub,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",[Hashtag(Text='Reality')],"[URL(URL=https://t.co/ELAf3DXEx0, ExpandedURL=https://twitter.com/i/web/status/966099858259136512)]"
Tue Feb 20 23:58:49 +0000 2018,966099855637696513,en,"RT @CBSMiami: Drinking alcohol is better than exercise for living past 90, a new study claims. https://t.co/JVoa2k9kt5 #health #longlife",LoveCruzMissle,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[Hashtag(Text='health'), Hashtag(Text='longlife')]","[URL(URL=https://t.co/JVoa2k9kt5, ExpandedURL=http://cbsloc.al/2ohLp5c)]"
Tue Feb 20 23:58:49 +0000 2018,966099854198845440,und,#preprint #DeepLearning #health #Biology  https://t.co/nb6MPuQ4pH,AlbertYCao,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='preprint'), Hashtag(Text='DeepLearning'), Hashtag(Text='health'), Hashtag(Text='Biology')]","[URL(URL=https://t.co/nb6MPuQ4pH, ExpandedURL=https://arxiv.org/abs/1708.09843)]"
Tue Feb 20 23:58:48 +0000 2018,966099851950940161,en,RT @HealthRanger: Looks about right. #CDC #health #flu #flushots https://t.co/KrENUavhf6,Lori20052008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='CDC'), Hashtag(Text='health'), Hashtag(Text='flu'), Hashtag(Text='flushots')]",[]
Tue Feb 20 23:58:44 +0000 2018,966099836511518722,en,😇✝️❤️✡️👑 JESUS #CHRIST Forever #Godisgood #Jesuslovesyou #eternity #heaven #hell #strength #torah #fitness #travel… https://t.co/LWHgZqKoxz,jackiemaddison,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='CHRIST'), Hashtag(Text='Godisgood'), Hashtag(Text='Jesuslovesyou'), Hashtag(Text='eternity'), Hashtag(Text='heaven'), Hashtag(Text='hell'), Hashtag(Text='strength'), Hashtag(Text='torah'), Hashtag(Text='fitness'), Hashtag(Text='travel')]","[URL(URL=https://t.co/LWHgZqKoxz, ExpandedURL=https://twitter.com/i/web/status/966099836511518722)]"
Tue Feb 20 23:58:12 +0000 2018,966099702365253635,en,The benefits of #Spatone #liquidiron for low iron levels https://t.co/YCqS1Q9dJx #startspatone #pregnancyproblems… https://t.co/A9GGcO4Zsm,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","[Hashtag(Text='Spatone'), Hashtag(Text='liquidiron'), Hashtag(Text='startspatone'), Hashtag(Text='pregnancyproblems')]","[URL(URL=https://t.co/YCqS1Q9dJx, ExpandedURL=http://dld.bz/gdu2t), URL(URL=https://t.co/A9GGcO4Zsm, ExpandedURL=https://twitter.com/i/web/status/966099702365253635)]"
Tue Feb 20 23:58:11 +0000 2018,966099696652500992,en,Just chilling... #stayingfitforlife #healthylifestyle #fitchick #everyday #health #workouts… https://t.co/VTiN5rA08e,sophia_FIT_,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","[Hashtag(Text='stayingfitforlife'), Hashtag(Text='healthylifestyle'), Hashtag(Text='fitchick'), Hashtag(Text='everyday'), Hashtag(Text='health'), Hashtag(Text='workouts')]","[URL(URL=https://t.co/VTiN5rA08e, ExpandedURL=https://www.instagram.com/p/BfcBHetgqmR/)]"
Tue Feb 20 23:58:03 +0000 2018,966099664633294848,en,A writer died https://t.co/BHJxRdJ4lP #health https://t.co/JuuKURJpW1,crwriter1,"<a href=""https://www.mytweetpack.com"" rel=""nofollow"">myTweetPack</a>",[Hashtag(Text='health')],"[URL(URL=https://t.co/BHJxRdJ4lP, ExpandedURL=https://joycebowen.wordpress.com/2017/09/06/a-writer-died/)]"
Tue Feb 20 23:58:02 +0000 2018,966099658727739393,en,"#health #beauty Buy Now: $179.99 PAX 3 Matte Black, Rose Gold,Silver, Teal, Basic Kit Authentic 10 Year Warranty… https://t.co/LGIu1JVdPB",health_anbeauty,"<a href=""https://www.postpilot.net/twitterapps/autotweetpal/"" rel=""nofollow"">AutoTweetPal</a>","[Hashtag(Text='health'), Hashtag(Text='beauty')]","[URL(URL=https://t.co/LGIu1JVdPB, ExpandedURL=https://twitter.com/i/web/status/966099658727739393)]"
Tue Feb 20 23:57:55 +0000 2018,966099630751707136,de,Hercules Sägemann #Cellon #StylingComb - Made in Germany Hercules Sägemann https://t.co/xUh65m1eR3 via @amazon… https://t.co/tngZNQIiBX,montblue,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Cellon'), Hashtag(Text='StylingComb')]","[URL(URL=https://t.co/xUh65m1eR3, ExpandedURL=https://www.amazon.com/dp/B007WN1Z6G), URL(URL=https://t.co/tngZNQIiBX, ExpandedURL=https://twitter.com/i/web/status/966099630751707136)]"
Tue Feb 20 23:57:50 +0000 2018,966099610015010817,en,"RT @OriginateHealth: It's here- The Top 10 Healthinnovations of 2017.

https://t.co/rpAnb5vHdL 

#healthinnovations #science #health #pharm…",Paulo64225180,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='healthinnovations'), Hashtag(Text='science'), Hashtag(Text='health')]","[URL(URL=https://t.co/rpAnb5vHdL, ExpandedURL=https://health-innovations.org/2018/01/08/the-top-10-healthinnovations-of-2017/)]"
Tue Feb 20 23:57:37 +0000 2018,966099555157790720,en,RT @sweetdreaming96: 5 Tips to Overcoming #Sleep #Apnea https://t.co/BH18PezNlK #health @sweetdreaming96,MoneySvgParent,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='Sleep'), Hashtag(Text='Apnea'), Hashtag(Text='health')]","[URL(URL=https://t.co/BH18PezNlK, ExpandedURL=http://www.uprunforlife.com/5-tips-overcoming-sleep-apnea/)]"
Tue Feb 20 23:57:37 +0000 2018,966099553618485253,en,#Syringomyelia has two major forms; #Acquired and #Congenital. Learn more visit https://t.co/GaEVPTl1wN… https://t.co/GKsVXBL9yR,carionfenn,"<a href=""http://lightful.com"" rel=""nofollow"">Lightful</a>","[Hashtag(Text='Syringomyelia'), Hashtag(Text='Acquired'), Hashtag(Text='Congenital')]","[URL(URL=https://t.co/GaEVPTl1wN, ExpandedURL=https://lght.ly/1l55a9f), URL(URL=https://t.co/GKsVXBL9yR, ExpandedURL=https://twitter.com/i/web/status/966099553618485253)]"
Tue Feb 20 23:57:37 +0000 2018,966099553006096384,en,#Syringomyelia has two major forms; #Acquired and #Congenital. Learn more visit https://t.co/ek5sxesGwP… https://t.co/VcJTp1nEuh,carionfenn,"<a href=""http://lightful.com"" rel=""nofollow"">Lightful</a>","[Hashtag(Text='Syringomyelia'), Hashtag(Text='Acquired'), Hashtag(Text='Congenital')]","[URL(URL=https://t.co/ek5sxesGwP, ExpandedURL=https://lght.ly/ghkk6gp), URL(URL=https://t.co/VcJTp1nEuh, ExpandedURL=https://twitter.com/i/web/status/966099553006096384)]"
Tue Feb 20 23:57:17 +0000 2018,966099467823968257,en,"RT @freshjus2: Try this at #freshjus, #health, @sofreshng https://t.co/gFEX70Vexx",HealtheriaSpeak,"<a href=""http://www.akbari.asia/Mohammad"" rel=""nofollow"">HealtheriaSpeak</a>","[Hashtag(Text='freshjus'), Hashtag(Text='health')]",[]
Tue Feb 20 23:57:00 +0000 2018,966099397711822848,en,"Check Out This adidas Women's Athletics Essential Cotton Fleece 3-Stripe Jogger Pants
https://t.co/MV5YFdxRzr… https://t.co/0XkwX676L5",HealthyPrime,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"[URL(URL=https://t.co/MV5YFdxRzr, ExpandedURL=http://amzn.to/2CywdpB), URL(URL=https://t.co/0XkwX676L5, ExpandedURL=https://twitter.com/i/web/status/966099397711822848)]"
Tue Feb 20 23:56:47 +0000 2018,966099344226177024,en,RT @BIDgente: 10 takeaways from experts to improve public #health spending in #LatAm and the #Caribbean: https://t.co/y9Ldk4PidZ @gianlucaf…,gianlucafagna,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='health'), Hashtag(Text='LatAm'), Hashtag(Text='Caribbean')]","[URL(URL=https://t.co/y9Ldk4PidZ, ExpandedURL=http://Iad.bg/Gh9Q30iwfDd)]"
Tue Feb 20 23:56:43 +0000 2018,966099328782782464,en,RT @OrganicLiveFood: Give ur kids the gift of #health by teaching them #nutrition: https://t.co/pPw4UTXHOw https://t.co/BeUuoJZkQs,EducogymCastlek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='health'), Hashtag(Text='nutrition')]","[URL(URL=https://t.co/pPw4UTXHOw, ExpandedURL=http://bit.ly/QZ4G9p)]"
Tue Feb 20 23:56:40 +0000 2018,966099316627689472,en,#fitness #fitnessmotivation #wellness #trainhard # training #health,Pinamontifit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='fitness'), Hashtag(Text='fitnessmotivation'), Hashtag(Text='wellness'), Hashtag(Text='trainhard'), Hashtag(Text='health')]",[]
Tue Feb 20 23:56:38 +0000 2018,966099305051369472,en,RT @OrganicLiveFood: Healthy living can prevent most #diseases: https://t.co/m4bkncSVg0 #health #diet https://t.co/Sw6cByjun1,KrisskrossT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='diseases'), Hashtag(Text='health'), Hashtag(Text='diet')]","[URL(URL=https://t.co/m4bkncSVg0, ExpandedURL=http://bit.ly/1UZJ9cb)]"
Tue Feb 20 23:56:35 +0000 2018,966099293366112257,und,#mindfulwalk #QuietTime #meditation #Mindfulness #selfcare #Wellbeing #health #hikingadventures #nature https://t.co/ElrAcghD1T,margaritarab,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='mindfulwalk'), Hashtag(Text='QuietTime'), Hashtag(Text='meditation'), Hashtag(Text='Mindfulness'), Hashtag(Text='selfcare'), Hashtag(Text='Wellbeing'), Hashtag(Text='health'), Hashtag(Text='hikingadventures'), Hashtag(Text='nature')]",[]
Tue Feb 20 23:56:31 +0000 2018,966099277813559296,en,RT @KetoDietDaily: Can I Take a Greens Product Instead of Eating 7-10 Cups of Salad? https://t.co/ECIXsi383x #Ketogenic #Health,RODC_100,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='Ketogenic'), Hashtag(Text='Health')]","[URL(URL=https://t.co/ECIXsi383x, ExpandedURL=https://goo.gl/fb/NDZvDG)]"
Tue Feb 20 23:56:25 +0000 2018,966099252970586114,en,"RT @OriginateHealth: It's here- The Top 10 Healthinnovations of 2017.

https://t.co/rpAnb5vHdL 

#healthinnovations #science #health #pharm…",lilhunnidrounds,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='healthinnovations'), Hashtag(Text='science'), Hashtag(Text='health')]","[URL(URL=https://t.co/rpAnb5vHdL, ExpandedURL=https://health-innovations.org/2018/01/08/the-top-10-healthinnovations-of-2017/)]"
Tue Feb 20 23:56:08 +0000 2018,966099179020877824,in,#science #ecology #health #nature Qureshi @ KLGCC https://t.co/IMZzqd8Ax7 https://t.co/tdlJFwt1W3,en_natureworld,"<a href=""http://en.info-natura.com/"" rel=""nofollow"">RSS info_naturaen</a>","[Hashtag(Text='science'), Hashtag(Text='ecology'), Hashtag(Text='health'), Hashtag(Text='nature')]","[URL(URL=https://t.co/IMZzqd8Ax7, ExpandedURL=http://bit.ly/2omjWzs)]"
Tue Feb 20 23:56:01 +0000 2018,966099149811789825,en,@MilitaryTimes @nbcwashington @CBSDC @ABC7News @fox5dc @washingtonpost @dcexaminer @OhMyGOFF A FREE #Veterans… https://t.co/aJFKcJcJYT,JulieAHoyte,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='Veterans')],"[URL(URL=https://t.co/aJFKcJcJYT, ExpandedURL=https://twitter.com/i/web/status/966099149811789825)]"
Tue Feb 20 23:55:37 +0000 2018,966099049484050432,en,"Do you have a story to tell about #health and #wellness? are you affected by an #ailment, #raredisease,… https://t.co/i1GPFfPzIC",carionfenn,"<a href=""http://lightful.com"" rel=""nofollow"">Lightful</a>","[Hashtag(Text='health'), Hashtag(Text='wellness'), Hashtag(Text='ailment'), Hashtag(Text='raredisease')]","[URL(URL=https://t.co/i1GPFfPzIC, ExpandedURL=https://twitter.com/i/web/status/966099049484050432)]"
Tue Feb 20 23:55:36 +0000 2018,966099046900338688,en,"RT @OriginateHealth: It's here- The Top 10 Healthinnovations of 2017.

https://t.co/rpAnb5vHdL 

#healthinnovations #science #health #pharm…",DajiahLa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='healthinnovations'), Hashtag(Text='science'), Hashtag(Text='health')]","[URL(URL=https://t.co/rpAnb5vHdL, ExpandedURL=https://health-innovations.org/2018/01/08/the-top-10-healthinnovations-of-2017/)]"
Tue Feb 20 23:55:34 +0000 2018,966099036569849856,et,Hercules Sägemann Long Rounded Pin #TailComb with fine teeth | #Professional https://t.co/GHHYVkoXAp via @amazon… https://t.co/CBsITeQqde,montblue,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='TailComb'), Hashtag(Text='Professional')]","[URL(URL=https://t.co/GHHYVkoXAp, ExpandedURL=https://www.amazon.com/dp/B004PZVVYA), URL(URL=https://t.co/CBsITeQqde, ExpandedURL=https://twitter.com/i/web/status/966099036569849856)]"
Tue Feb 20 23:55:24 +0000 2018,966098995687936000,en,RT @HealthRanger: Looks about right. #CDC #health #flu #flushots https://t.co/KrENUavhf6,MSealy16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","[Hashtag(Text='CDC'), Hashtag(Text='health'), Hashtag(Text='flu'), Hashtag(Text='flushots')]",[]
Tue Feb 20 23:55:23 +0000 2018,966098992680579072,en,RT @LevittMark: Do you have great #health?  Awesome! now is the time to consider #Disability #Insurance.  Please call me to discuss…before…,ciocpodcast,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","[Hashtag(Text='health'), Hashtag(Text='Disability'), Hashtag(Text='Insurance')]",[]
Tue Feb 20 23:55:18 +0000 2018,966098970362728448,en,Concerned about Nitrates in bottled water? Try #AQUACarpaticaUK https://t.co/50C5ISm638 #Nitrates #health… https://t.co/pstuOicima,MummyFever,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","[Hashtag(Text='AQUACarpaticaUK'), Hashtag(Text='Nitrates'), Hashtag(Text='health')]","[URL(URL=https://t.co/50C5ISm638, ExpandedURL=http://dld.bz/fGHDW), URL(URL=https://t.co/pstuOicima, ExpandedURL=https://twitter.com/i/web/status/966098970362728448)]"
Tue Feb 20 23:55:10 +0000 2018,966098936447557637,en,"What to do with all of those leftovers! 
.
.
.
#veggies #recipes #vegetables #antidiet #intuitiveeating #health… https://t.co/v0OlclQdLt",BodyImageAlly,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","[Hashtag(Text='veggies'), Hashtag(Text='recipes'), Hashtag(Text='vegetables'), Hashtag(Text='antidiet'), Hashtag(Text='intuitiveeating'), Hashtag(Text='health')]","[URL(URL=https://t.co/v0OlclQdLt, ExpandedURL=https://twitter.com/i/web/status/966098936447557637)]"
Tue Feb 20 23:55:06 +0000 2018,966098919183863816,en,There are SO many misconceptions about #weight and #inflammatoryboweldisease ! What have your experiences been?… https://t.co/puwblQuQJp,JournalingIBD,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='weight'), Hashtag(Text='inflammatoryboweldisease')]","[URL(URL=https://t.co/puwblQuQJp, ExpandedURL=https://twitter.com/i/web/status/966098919183863816)]"
Tue Feb 20 23:55:04 +0000 2018,966098913785778177,en,RT @ColumbusSpace: Join us for #yinyoga every Tuesday at the #ColumbusSpace #yin #yoga #columbus #columbusyoga #meditation #namaste #health…,Brat_Sheba,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[Hashtag(Text='yinyoga'), Hashtag(Text='ColumbusSpace'), Hashtag(Text='yin'), Hashtag(Text='yoga'), Hashtag(Text='columbus'), Hashtag(Text='columbusyoga'), Hashtag(Text='meditation'), Hashtag(Text='namaste'), Hashtag(Text='health')]",[]
Tue Feb 20 23:54:54 +0000 2018,966098868524892160,en,My latest article on Telegraph (T2). If you are a busy adult and enjoy running then this article is for you.… https://t.co/2YgBAPW6nQ,Coachkaushik,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[URL(URL=https://t.co/2YgBAPW6nQ, ExpandedURL=https://twitter.com/i/web/status/966098868524892160)]"
Tue Feb 20 23:54:43 +0000 2018,966098823721361408,en,"How to Create Your Own Daily #SelfCare Retreat in 5 Easy Steps (#Health, #Selflove) via @CollegeCeliacKC https://t.co/Ljn04iW1IR",collegepedia9,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='SelfCare'), Hashtag(Text='Health'), Hashtag(Text='Selflove')]","[URL(URL=https://t.co/Ljn04iW1IR, ExpandedURL=http://goo.gl/KCbcvk)]"
Tue Feb 20 23:54:26 +0000 2018,966098751055187968,en,"How to survive the menopause plus a discount code!

https://t.co/Rq6G8v2j7J

 #health #women #discountcode https://t.co/WUCt3m1Lao",elfvintage,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","[Hashtag(Text='health'), Hashtag(Text='women'), Hashtag(Text='discountcode')]","[URL(URL=https://t.co/Rq6G8v2j7J, ExpandedURL=http://dld.bz/gyWpb)]"
Tue Feb 20 23:54:23 +0000 2018,966098739004887040,en,"RT @CANNiLIVE: Keys open doors🔑 open one to a healthier life! 

#health #wellness #CBD #LegalizeIt #Cannabis https://t.co/CJdtf5UuDT",HealthyT1ps,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Hashtag(Text='health'), Hashtag(Text='wellness'), Hashtag(Text='CBD'), Hashtag(Text='LegalizeIt'), Hashtag(Text='Cannabis')]",[]
Tue Feb 20 23:54:14 +0000 2018,966098702816415745,en,Stop making cancer from the inside out. https://t.co/G6Afkq9yEu All about preventing cancer naturally. #health #cancer,ShopGMOFreeUK,"<a href=""http://shopgmofree.co.uk/"" rel=""nofollow"">Shop GMO-Free-UK</a>","[Hashtag(Text='health'), Hashtag(Text='cancer')]","[URL(URL=https://t.co/G6Afkq9yEu, ExpandedURL=http://bit.ly/MzQmyF)]"
Tue Feb 20 23:54:06 +0000 2018,966098668746039296,en,"https://t.co/5oYnUzoMEe  Ultimate Brain Power Beyond The Secret Zox Training System, Health &amp; Fitness #Health… https://t.co/YIi0IZiVNd",nlp5vercom,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",[Hashtag(Text='Health')],"[URL(URL=https://t.co/5oYnUzoMEe, ExpandedURL=http://nlp.5ver.com), URL(URL=https://t.co/YIi0IZiVNd, ExpandedURL=https://twitter.com/i/web/status/966098668746039296)]"
Tue Feb 20 23:54:06 +0000 2018,966098667097636864,en,Man of the day @aus_track #model #health #fitness #men #gq https://t.co/hUNIor71AN,jlzenamaste,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='model'), Hashtag(Text='health'), Hashtag(Text='fitness'), Hashtag(Text='men'), Hashtag(Text='gq')]",[]
Tue Feb 20 23:54:02 +0000 2018,966098650706403328,en,@KaleidaHealth @TheBuffaloNews @cbsnews Kaleida Health needs to shut down and top people FIRED!! #michaelcleveland… https://t.co/dRrD98Hf4A,SolutionRoad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[Hashtag(Text='michaelcleveland')],"[URL(URL=https://t.co/dRrD98Hf4A, ExpandedURL=https://twitter.com/i/web/status/966098650706403328)]"
Tue Feb 20 23:54:00 +0000 2018,966098643441913856,en,@AHealthBlog Great Post! #Health,HealthyT1ps,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[Hashtag(Text='Health')],[]
Tue Feb 20 23:53:57 +0000 2018,966098632893194240,en,@TheRealBradLea Just want to help. I’ve got plenty... #real #love #honest #truthful #soulmate #health #air #stories #change #lives,StevenBoydCombs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[Hashtag(Text='real'), Hashtag(Text='love'), Hashtag(Text='honest'), Hashtag(Text='truthful'), Hashtag(Text='soulmate'), Hashtag(Text='health'), Hashtag(Text='air'), Hashtag(Text='stories'), Hashtag(Text='change'), Hashtag(Text='lives')]",[]
Tue Feb 20 23:53:48 +0000 2018,966098593978376192,en,72 (2-21): Reference: #Spirulina: #Nutrition Facts &amp; #Health Benefits,sassafras4ucom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","[Hashtag(Text='Spirulina'), Hashtag(Text='Nutrition'), Hashtag(Text='Health')]",[]
